"cause_name","sex","age","deaths"
"Stomach cancer","Female","40 to 44",1337.4518283463
"Stomach cancer","Female","45 to 49",1793.7878369293
"Stomach cancer","Female","50 to 54",2928.9467178803
"Stomach cancer","Female","55 to 59",4134.027617157
"Stomach cancer","Female","60 to 64",4859.8862012634
"Stomach cancer","Female","65 to 69",4733.8799946289
"Stomach cancer","Female","70 to 74",4356.065539032
"Stomach cancer","Female","75 to 79",3206.617491394
"Stomach cancer","Female","80 plus",4212.946845047
"Stomach cancer","Male","15 to 19",278.94186159849
"Stomach cancer","Male","20 to 24",314.93435068035
"Stomach cancer","Male","25 to 29",460.85931974792
"Stomach cancer","Male","30 to 34",560.27853798294
"Stomach cancer","Male","35 to 39",942.6276089859
"Stomach cancer","Male","40 to 44",1471.3000264893
"Stomach cancer","Male","45 to 49",2393.3278988037
"Stomach cancer","Male","50 to 54",3661.4400791016
"Stomach cancer","Male","55 to 59",5214.3101279297
"Stomach cancer","Male","60 to 64",5468.5563728027
"Stomach cancer","Male","65 to 69",4786.5399271851
"Stomach cancer","Male","70 to 74",3497.4730549622
"Stomach cancer","Male","75 to 79",2940.0674017334
"Stomach cancer","Male","80 plus",3226.9604909058
"Sudden infant death syndrome","Female","Under 5",886.88081171531
"Sudden infant death syndrome","Male","Under 5",988.1151297499
"Tension-type headache","Female","10 to 14",NA
"Tension-type headache","Female","15 to 19",NA
"Tension-type headache","Female","20 to 24",NA
"Tension-type headache","Female","25 to 29",NA
"Tension-type headache","Female","30 to 34",NA
"Tension-type headache","Female","35 to 39",NA
"Tension-type headache","Female","40 to 44",NA
"Tension-type headache","Female","45 to 49",NA
"Tension-type headache","Female","5 to 9",NA
"Tension-type headache","Female","50 to 54",NA
"Tension-type headache","Female","55 to 59",NA
"Tension-type headache","Female","60 to 64",NA
"Tension-type headache","Female","65 to 69",NA
"Tension-type headache","Female","70 to 74",NA
"Tension-type headache","Female","75 to 79",NA
"Tension-type headache","Female","80 plus",NA
"Tension-type headache","Male","10 to 14",NA
"Tension-type headache","Male","15 to 19",NA
"Tension-type headache","Male","20 to 24",NA
"Tension-type headache","Male","25 to 29",NA
"Tension-type headache","Male","30 to 34",NA
"Tension-type headache","Male","35 to 39",NA
"Tension-type headache","Male","40 to 44",NA
"Tension-type headache","Male","45 to 49",NA
"Tension-type headache","Male","5 to 9",NA
"Tension-type headache","Male","50 to 54",NA
"Tension-type headache","Male","55 to 59",NA
"Tension-type headache","Male","60 to 64",NA
"Tension-type headache","Male","65 to 69",NA
"Tension-type headache","Male","70 to 74",NA
"Tension-type headache","Male","75 to 79",NA
"Tension-type headache","Male","80 plus",NA
"Testicular cancer","Male","15 to 19",59.616021774292
"Testicular cancer","Male","20 to 24",103.08345859432
"Testicular cancer","Male","25 to 29",129.08481128883
"Testicular cancer","Male","30 to 34",129.3278548317
"Testicular cancer","Male","35 to 39",114.76500793552
"Testicular cancer","Male","40 to 44",104.02291877079
"Testicular cancer","Male","45 to 49",147.72257310104
"Testicular cancer","Male","50 to 54",91.514152655602
"Testicular cancer","Male","55 to 59",85.884429051399
"Testicular cancer","Male","60 to 64",109.50037575912
"Testicular cancer","Male","65 to 69",128.00578345013
"Testicular cancer","Male","70 to 74",61.885244754791
"Testicular cancer","Male","75 to 79",35.483982134342
"Testicular cancer","Male","80 plus",52.707969350338
"Tetanus","Female","10 to 14",67.5950437994
"Tetanus","Female","15 to 19",57.294979951382
"Tetanus","Female","20 to 24",50.294303823948
"Tetanus","Female","25 to 29",67.773171319008
"Tetanus","Female","30 to 34",50.427422265768
"Tetanus","Female","35 to 39",78.79097096014
"Tetanus","Female","40 to 44",130.8650148859
"Tetanus","Female","45 to 49",35.629372200787
"Tetanus","Female","5 to 9",90.715030211449
"Tetanus","Female","50 to 54",39.745893443406
"Tetanus","Female","55 to 59",346.03130124283
"Tetanus","Female","60 to 64",869.15000351715
"Tetanus","Female","65 to 69",1023.3793702278
"Tetanus","Female","70 to 74",871.62534620285
"Tetanus","Female","75 to 79",880.04141041946
"Tetanus","Female","80 plus",528.3477393074
"Tetanus","Female","Under 5",6901.0287456446
"Tetanus","Male","10 to 14",109.04862757492
"Tetanus","Male","15 to 19",56.634273805618
"Tetanus","Male","20 to 24",122.44064914703
"Tetanus","Male","25 to 29",106.98706329346
"Tetanus","Male","30 to 34",114.46927732277
"Tetanus","Male","35 to 39",146.01547758961
"Tetanus","Male","40 to 44",253.47559461021
"Tetanus","Male","45 to 49",577.78441394806
"Tetanus","Male","5 to 9",67.229063430309
"Tetanus","Male","50 to 54",528.40840019226
"Tetanus","Male","55 to 59",609.15343075943
"Tetanus","Male","60 to 64",1489.2234708405
"Tetanus","Male","65 to 69",2005.7431864319
"Tetanus","Male","70 to 74",582.27677198029
"Tetanus","Male","75 to 79",429.71934379768
"Tetanus","Male","80 plus",2442.731242836
"Tetanus","Male","Under 5",7809.4986816664
"Thyroid cancer","Female","10 to 14",13.926268949866
"Thyroid cancer","Female","15 to 19",89.919456096172
"Thyroid cancer","Female","20 to 24",19.623646696448
"Thyroid cancer","Female","25 to 29",23.439452505827
"Thyroid cancer","Female","30 to 34",36.005854207754
"Thyroid cancer","Female","35 to 39",48.184568501472
"Thyroid cancer","Female","40 to 44",133.41029400015
"Thyroid cancer","Female","45 to 49",88.174548218727
"Thyroid cancer","Female","50 to 54",114.98398647499
"Thyroid cancer","Female","55 to 59",182.98872067451
"Thyroid cancer","Female","60 to 64",304.11807384491
"Thyroid cancer","Female","65 to 69",247.85769581604
"Thyroid cancer","Female","70 to 74",356.57356942749
"Thyroid cancer","Female","75 to 79",187.03353402519
"Thyroid cancer","Female","80 plus",202.8806763134
"Thyroid cancer","Male","10 to 14",7.652915784061
"Thyroid cancer","Male","15 to 19",16.037695321083
"Thyroid cancer","Male","20 to 24",28.693162377357
"Thyroid cancer","Male","25 to 29",21.99617516017
"Thyroid cancer","Male","30 to 34",39.865653580189
"Thyroid cancer","Male","35 to 39",43.242285820484
"Thyroid cancer","Male","40 to 44",62.193148244858
"Thyroid cancer","Male","45 to 49",97.620440969467
"Thyroid cancer","Male","50 to 54",180.45147192574
"Thyroid cancer","Male","55 to 59",281.85773038864
"Thyroid cancer","Male","60 to 64",321.87434122467
"Thyroid cancer","Male","65 to 69",245.86884477234
"Thyroid cancer","Male","70 to 74",223.46884819412
"Thyroid cancer","Male","75 to 79",124.61847362137
"Thyroid cancer","Male","80 plus",156.48491112518
"Tracheal, bronchus and lung cancer","Female","15 to 19",30.03509572804
"Tracheal, bronchus and lung cancer","Female","20 to 24",51.078706086636
"Tracheal, bronchus and lung cancer","Female","25 to 29",79.613169438362
"Tracheal, bronchus and lung cancer","Female","30 to 34",215.50224981308
"Tracheal, bronchus and lung cancer","Female","35 to 39",352.20333852386
"Tracheal, bronchus and lung cancer","Female","40 to 44",644.49145121765
"Tracheal, bronchus and lung cancer","Female","45 to 49",1167.457276062
"Tracheal, bronchus and lung cancer","Female","50 to 54",1838.1435948486
"Tracheal, bronchus and lung cancer","Female","55 to 59",2467.7082947998
"Tracheal, bronchus and lung cancer","Female","60 to 64",2646.4613755493
"Tracheal, bronchus and lung cancer","Female","65 to 69",2663.0816339417
"Tracheal, bronchus and lung cancer","Female","70 to 74",1883.2501673279
"Tracheal, bronchus and lung cancer","Female","75 to 79",979.77309191895
"Tracheal, bronchus and lung cancer","Female","80 plus",1383.0688011475
"Tracheal, bronchus and lung cancer","Male","15 to 19",60.529088533401
"Tracheal, bronchus and lung cancer","Male","20 to 24",125.10407093143
"Tracheal, bronchus and lung cancer","Male","25 to 29",175.47418017197
"Tracheal, bronchus and lung cancer","Male","30 to 34",578.5499710083
"Tracheal, bronchus and lung cancer","Male","35 to 39",897.65481772614
"Tracheal, bronchus and lung cancer","Male","40 to 44",1598.7163796082
"Tracheal, bronchus and lung cancer","Male","45 to 49",2771.4072492065
"Tracheal, bronchus and lung cancer","Male","50 to 54",4739.714901001
"Tracheal, bronchus and lung cancer","Male","55 to 59",7250.9790476074
"Tracheal, bronchus and lung cancer","Male","60 to 64",7968.1113911133
"Tracheal, bronchus and lung cancer","Male","65 to 69",6774.8423907471
"Tracheal, bronchus and lung cancer","Male","70 to 74",5166.8053140869
"Tracheal, bronchus and lung cancer","Male","75 to 79",3718.2858565674
"Tracheal, bronchus and lung cancer","Male","80 plus",3506.4875916748
"Trachoma","Female","15 to 19",NA
"Trachoma","Female","20 to 24",NA
"Trachoma","Female","25 to 29",NA
"Trachoma","Female","30 to 34",NA
"Trachoma","Female","35 to 39",NA
"Trachoma","Female","40 to 44",NA
"Trachoma","Female","45 to 49",NA
"Trachoma","Female","50 to 54",NA
"Trachoma","Female","55 to 59",NA
"Trachoma","Female","60 to 64",NA
"Trachoma","Female","65 to 69",NA
"Trachoma","Female","70 to 74",NA
"Trachoma","Female","75 to 79",NA
"Trachoma","Female","80 plus",NA
"Trachoma","Male","15 to 19",NA
"Trachoma","Male","20 to 24",NA
"Trachoma","Male","25 to 29",NA
"Trachoma","Male","30 to 34",NA
"Trachoma","Male","35 to 39",NA
"Trachoma","Male","40 to 44",NA
"Trachoma","Male","45 to 49",NA
"Trachoma","Male","50 to 54",NA
"Trachoma","Male","55 to 59",NA
"Trachoma","Male","60 to 64",NA
"Trachoma","Male","65 to 69",NA
"Trachoma","Male","70 to 74",NA
"Trachoma","Male","75 to 79",NA
"Trachoma","Male","80 plus",NA
"Tuberculosis","Female","10 to 14",2002.6264058685
"Tuberculosis","Female","15 to 19",4909.005913147
"Tuberculosis","Female","20 to 24",9651.2129636231
"Tuberculosis","Female","25 to 29",10947.965080566
"Tuberculosis","Female","30 to 34",10179.662681274
"Tuberculosis","Female","35 to 39",11304.8727323
"Tuberculosis","Female","40 to 44",10192.894844849
"Tuberculosis","Female","45 to 49",12120.844692627
"Tuberculosis","Female","5 to 9",1795.1713666382
"Tuberculosis","Female","50 to 54",11849.884772766
"Tuberculosis","Female","55 to 59",15708.035742676
"Tuberculosis","Female","60 to 64",16631.919889771
"Tuberculosis","Female","65 to 69",17034.578984253
"Tuberculosis","Female","70 to 74",18913.096421875
"Tuberculosis","Female","75 to 79",13413.54949707
"Tuberculosis","Female","80 plus",13864.890820557
"Tuberculosis","Female","Under 5",8056.2363529816
"Tuberculosis","Male","10 to 14",1492.0867717438
"Tuberculosis","Male","15 to 19",4101.8227520752
"Tuberculosis","Male","20 to 24",10014.282421143
"Tuberculosis","Male","25 to 29",16115.572609131
"Tuberculosis","Male","30 to 34",21448.002424561
"Tuberculosis","Male","35 to 39",27003.064287598
"Tuberculosis","Male","40 to 44",26408.347716797
"Tuberculosis","Male","45 to 49",30150.143818359
"Tuberculosis","Male","5 to 9",1690.4746108246
"Tuberculosis","Male","50 to 54",33472.189644043
"Tuberculosis","Male","55 to 59",35953.140216797
"Tuberculosis","Male","60 to 64",37022.82249585
"Tuberculosis","Male","65 to 69",33510.919352539
"Tuberculosis","Male","70 to 74",29266.986145996
"Tuberculosis","Male","75 to 79",21065.712390869
"Tuberculosis","Male","80 plus",19825.551419434
"Tuberculosis","Male","Under 5",8398.4336167603
"Upper respiratory infections","Female","10 to 14",7.4893887348597
"Upper respiratory infections","Female","15 to 19",13.832348825539
"Upper respiratory infections","Female","20 to 24",15.869972366097
"Upper respiratory infections","Female","25 to 29",16.695325922703
"Upper respiratory infections","Female","30 to 34",14.398990141465
"Upper respiratory infections","Female","35 to 39",17.097836194294
"Upper respiratory infections","Female","40 to 44",16.254346560149
"Upper respiratory infections","Female","45 to 49",21.917846348528
"Upper respiratory infections","Female","5 to 9",10.123172017433
"Upper respiratory infections","Female","50 to 54",25.675440463125
"Upper respiratory infections","Female","55 to 59",35.854907411498
"Upper respiratory infections","Female","60 to 64",41.608148513763
"Upper respiratory infections","Female","65 to 69",41.234523540843
"Upper respiratory infections","Female","70 to 74",39.756370610365
"Upper respiratory infections","Female","75 to 79",37.708323338997
"Upper respiratory infections","Female","80 plus",66.882956403894
"Upper respiratory infections","Female","Under 5",84.522942630328
"Upper respiratory infections","Male","10 to 14",7.2699724191649
"Upper respiratory infections","Male","15 to 19",14.228622482144
"Upper respiratory infections","Male","20 to 24",18.514511527944
"Upper respiratory infections","Male","25 to 29",25.021432221925
"Upper respiratory infections","Male","30 to 34",27.982649716361
"Upper respiratory infections","Male","35 to 39",32.504894634611
"Upper respiratory infections","Male","40 to 44",35.470512772536
"Upper respiratory infections","Male","45 to 49",44.160017571293
"Upper respiratory infections","Male","5 to 9",9.9882099836042
"Upper respiratory infections","Male","50 to 54",46.913890813925
"Upper respiratory infections","Male","55 to 59",60.602863416125
"Upper respiratory infections","Male","60 to 64",61.534527846019
"Upper respiratory infections","Male","65 to 69",51.587548792955
"Upper respiratory infections","Male","70 to 74",48.850776740765
"Upper respiratory infections","Male","75 to 79",35.762198829542
"Upper respiratory infections","Male","80 plus",53.155229562383
"Upper respiratory infections","Male","Under 5",70.466672148061
"Urinary diseases and male infertility","Female","10 to 14",58.197047128677
"Urinary diseases and male infertility","Female","15 to 19",114.74560819054
"Urinary diseases and male infertility","Female","20 to 24",320.71454769135
"Urinary diseases and male infertility","Female","25 to 29",323.31541120911
"Urinary diseases and male infertility","Female","30 to 34",216.51713975906
"Urinary diseases and male infertility","Female","35 to 39",772.04035977173
"Urinary diseases and male infertility","Female","40 to 44",316.75707503128
"Urinary diseases and male infertility","Female","45 to 49",327.50229795456
"Urinary diseases and male infertility","Female","5 to 9",109.3565584631
"Urinary diseases and male infertility","Female","50 to 54",425.70374167633
"Urinary diseases and male infertility","Female","55 to 59",712.18580961609
"Urinary diseases and male infertility","Female","60 to 64",1762.5137118835
"Urinary diseases and male infertility","Female","65 to 69",1487.4117842407
"Urinary diseases and male infertility","Female","70 to 74",970.33476307678
"Urinary diseases and male infertility","Female","75 to 79",1910.028216507
"Urinary diseases and male infertility","Female","80 plus",2798.5012364197
"Urinary diseases and male infertility","Female","Under 5",318.38759152555
"Urinary diseases and male infertility","Male","10 to 14",82.957371082306
"Urinary diseases and male infertility","Male","15 to 19",418.74375524521
"Urinary diseases and male infertility","Male","20 to 24",153.73574728584
"Urinary diseases and male infertility","Male","25 to 29",269.86254637146
"Urinary diseases and male infertility","Male","30 to 34",285.09631346893
"Urinary diseases and male infertility","Male","35 to 39",706.11523755646
"Urinary diseases and male infertility","Male","40 to 44",511.56788047028
"Urinary diseases and male infertility","Male","45 to 49",1363.1685578079
"Urinary diseases and male infertility","Male","5 to 9",77.452002547264
"Urinary diseases and male infertility","Male","50 to 54",1233.6556064148
"Urinary diseases and male infertility","Male","55 to 59",1676.7951725006
