"cause_name","sex","age","ylds"
"Non-melanoma skin cancer","Male","70 to 74",209.70375297462
"Non-melanoma skin cancer","Male","75 to 79",252.95528264845
"Non-melanoma skin cancer","Male","80 plus",256.79994878673
"Obstructed labor","Female","10 to 14",19236.331772298
"Obstructed labor","Female","15 to 19",83366.754698565
"Obstructed labor","Female","20 to 24",77800.036025824
"Obstructed labor","Female","25 to 29",66712.507816737
"Obstructed labor","Female","30 to 34",61177.287277315
"Obstructed labor","Female","35 to 39",61738.972638495
"Obstructed labor","Female","40 to 44",61607.094380426
"Obstructed labor","Female","45 to 49",48426.459158596
"Obstructed labor","Female","50 to 54",28770.8755823
"Obstructed labor","Female","55 to 59",16466.398932386
"Obstructed labor","Female","60 to 64",8805.3692620331
"Obstructed labor","Female","65 to 69",4378.2274150467
"Obstructed labor","Female","70 to 74",2360.8152717665
"Obstructed labor","Female","75 to 79",1117.2233016601
"Obstructed labor","Female","80 plus",493.26643646977
"Oral disorders","Female","10 to 14",45171.701753452
"Oral disorders","Female","15 to 19",62319.563192346
"Oral disorders","Female","20 to 24",75593.035846585
"Oral disorders","Female","25 to 29",79321.39842925
"Oral disorders","Female","30 to 34",85601.109726446
"Oral disorders","Female","35 to 39",94400.796590135
"Oral disorders","Female","40 to 44",102922.29613021
"Oral disorders","Female","45 to 49",113923.74132336
"Oral disorders","Female","5 to 9",39718.9620773
"Oral disorders","Female","50 to 54",124189.99293799
"Oral disorders","Female","55 to 59",138064.85132018
"Oral disorders","Female","60 to 64",142899.3505055
"Oral disorders","Female","65 to 69",136102.31760813
"Oral disorders","Female","70 to 74",117785.20790894
"Oral disorders","Female","75 to 79",83296.909799955
"Oral disorders","Female","80 plus",72562.432840269
"Oral disorders","Female","Under 5",6136.4452133216
"Oral disorders","Male","10 to 14",47958.576651985
"Oral disorders","Male","15 to 19",65264.723260566
"Oral disorders","Male","20 to 24",79875.534259359
"Oral disorders","Male","25 to 29",85585.612132891
"Oral disorders","Male","30 to 34",94741.67599531
"Oral disorders","Male","35 to 39",105834.85434831
"Oral disorders","Male","40 to 44",115700.16180013
"Oral disorders","Male","45 to 49",128767.04552342
"Oral disorders","Male","5 to 9",41486.07477375
"Oral disorders","Male","50 to 54",140063.66234214
"Oral disorders","Male","55 to 59",154269.1065407
"Oral disorders","Male","60 to 64",154640.56937537
"Oral disorders","Male","65 to 69",138090.44230746
"Oral disorders","Male","70 to 74",114013.2007078
"Oral disorders","Male","75 to 79",75704.649675714
"Oral disorders","Male","80 plus",64477.483844098
"Oral disorders","Male","Under 5",7047.7592506343
"Osteoarthritis","Female","30 to 34",12538.06234933
"Osteoarthritis","Female","35 to 39",42728.252836596
"Osteoarthritis","Female","40 to 44",73188.715507029
"Osteoarthritis","Female","45 to 49",104554.25492507
"Osteoarthritis","Female","50 to 54",129951.42399398
"Osteoarthritis","Female","55 to 59",145420.10533319
"Osteoarthritis","Female","60 to 64",139715.83780354
"Osteoarthritis","Female","65 to 69",121575.97923493
"Osteoarthritis","Female","70 to 74",108933.16657116
"Osteoarthritis","Female","75 to 79",82959.063031896
"Osteoarthritis","Female","80 plus",95253.679411801
"Osteoarthritis","Male","30 to 34",7109.7186282207
"Osteoarthritis","Male","35 to 39",23341.463982515
"Osteoarthritis","Male","40 to 44",39465.156533654
"Osteoarthritis","Male","45 to 49",56469.039979138
"Osteoarthritis","Male","50 to 54",70365.428010506
"Osteoarthritis","Male","55 to 59",77607.383653306
"Osteoarthritis","Male","60 to 64",71275.202382507
"Osteoarthritis","Male","65 to 69",57294.174129895
"Osteoarthritis","Male","70 to 74",48984.126918139
"Osteoarthritis","Male","75 to 79",35139.693838343
"Osteoarthritis","Male","80 plus",40584.921609893
"Other cardiovascular and circulatory diseases","Female","10 to 14",5293.279965895
"Other cardiovascular and circulatory diseases","Female","15 to 19",24585.016415207
"Other cardiovascular and circulatory diseases","Female","20 to 24",22205.086809494
"Other cardiovascular and circulatory diseases","Female","25 to 29",22126.746094234
"Other cardiovascular and circulatory diseases","Female","30 to 34",23495.998026899
"Other cardiovascular and circulatory diseases","Female","35 to 39",27436.138528307
"Other cardiovascular and circulatory diseases","Female","40 to 44",51041.763853887
"Other cardiovascular and circulatory diseases","Female","45 to 49",50633.846753731
"Other cardiovascular and circulatory diseases","Female","5 to 9",941.74454499385
"Other cardiovascular and circulatory diseases","Female","50 to 54",53730.164185506
"Other cardiovascular and circulatory diseases","Female","55 to 59",62086.509294794
"Other cardiovascular and circulatory diseases","Female","60 to 64",59316.697963932
"Other cardiovascular and circulatory diseases","Female","65 to 69",46033.40403345
"Other cardiovascular and circulatory diseases","Female","70 to 74",45686.805236553
"Other cardiovascular and circulatory diseases","Female","75 to 79",40097.234320426
"Other cardiovascular and circulatory diseases","Female","80 plus",48707.656694999
"Other cardiovascular and circulatory diseases","Female","Under 5",276.07724298581
"Other cardiovascular and circulatory diseases","Male","10 to 14",14840.974166311
"Other cardiovascular and circulatory diseases","Male","15 to 19",32530.355417871
"Other cardiovascular and circulatory diseases","Male","20 to 24",30539.277164631
"Other cardiovascular and circulatory diseases","Male","25 to 29",27628.915035551
"Other cardiovascular and circulatory diseases","Male","30 to 34",20498.690635943
"Other cardiovascular and circulatory diseases","Male","35 to 39",33721.289670146
"Other cardiovascular and circulatory diseases","Male","40 to 44",59397.931284228
"Other cardiovascular and circulatory diseases","Male","45 to 49",53935.248825421
"Other cardiovascular and circulatory diseases","Male","5 to 9",10724.297960532
"Other cardiovascular and circulatory diseases","Male","50 to 54",74614.4116933
"Other cardiovascular and circulatory diseases","Male","55 to 59",84225.803099401
"Other cardiovascular and circulatory diseases","Male","60 to 64",88783.128383604
"Other cardiovascular and circulatory diseases","Male","65 to 69",63866.977848499
"Other cardiovascular and circulatory diseases","Male","70 to 74",61742.143741114
"Other cardiovascular and circulatory diseases","Male","75 to 79",43904.894560935
"Other cardiovascular and circulatory diseases","Male","80 plus",49385.603633434
"Other cardiovascular and circulatory diseases","Male","Under 5",1490.8194359244
"Other chronic respiratory diseases","Female","10 to 14",2466.1778623657
"Other chronic respiratory diseases","Female","15 to 19",3394.5352348633
"Other chronic respiratory diseases","Female","20 to 24",4477.2381456299
"Other chronic respiratory diseases","Female","25 to 29",6419.0233591309
"Other chronic respiratory diseases","Female","30 to 34",8770.3695783691
"Other chronic respiratory diseases","Female","35 to 39",10867.404056152
"Other chronic respiratory diseases","Female","40 to 44",12607.854190918
"Other chronic respiratory diseases","Female","45 to 49",13959.511027832
"Other chronic respiratory diseases","Female","5 to 9",1457.2965288086
"Other chronic respiratory diseases","Female","50 to 54",14434.539387207
"Other chronic respiratory diseases","Female","55 to 59",14445.451084473
"Other chronic respiratory diseases","Female","60 to 64",12974.844794922
"Other chronic respiratory diseases","Female","65 to 69",10554.537962646
"Other chronic respiratory diseases","Female","70 to 74",8700.7857338867
"Other chronic respiratory diseases","Female","75 to 79",6016.9706022949
"Other chronic respiratory diseases","Female","80 plus",5661.1174240723
"Other chronic respiratory diseases","Female","Under 5",460.13147574615
"Other chronic respiratory diseases","Male","10 to 14",2396.6806904907
"Other chronic respiratory diseases","Male","15 to 19",3247.4092017822
"Other chronic respiratory diseases","Male","20 to 24",4254.9266784668
"Other chronic respiratory diseases","Male","25 to 29",6215.3631508789
"Other chronic respiratory diseases","Male","30 to 34",8603.0740883789
"Other chronic respiratory diseases","Male","35 to 39",11025.545893799
"Other chronic respiratory diseases","Male","40 to 44",13309.02404541
"Other chronic respiratory diseases","Male","45 to 49",14779.245819824
"Other chronic respiratory diseases","Male","5 to 9",1424.9349450073
"Other chronic respiratory diseases","Male","50 to 54",14652.676452148
"Other chronic respiratory diseases","Male","55 to 59",14236.407401367
"Other chronic respiratory diseases","Male","60 to 64",11917.391983887
"Other chronic respiratory diseases","Male","65 to 69",8125.7508874512
"Other chronic respiratory diseases","Male","70 to 74",5654.6428024902
"Other chronic respiratory diseases","Male","75 to 79",3383.0182666016
"Other chronic respiratory diseases","Male","80 plus",2613.4965512085
"Other chronic respiratory diseases","Male","Under 5",449.73491573334
"Other digestive diseases","Female","10 to 14",2460.6791687012
"Other digestive diseases","Female","15 to 19",1494.8654415283
"Other digestive diseases","Female","20 to 24",1521.211344635
"Other digestive diseases","Female","25 to 29",2140.4934768677
"Other digestive diseases","Female","30 to 34",2548.7773208008
"Other digestive diseases","Female","35 to 39",2752.9517180176
"Other digestive diseases","Female","40 to 44",3141.7183502197
"Other digestive diseases","Female","45 to 49",3591.5704285889
"Other digestive diseases","Female","5 to 9",1990.9335192871
"Other digestive diseases","Female","50 to 54",3475.633248291
"Other digestive diseases","Female","55 to 59",3429.2140958862
"Other digestive diseases","Female","60 to 64",3726.6362548828
"Other digestive diseases","Female","65 to 69",3551.2341888428
"Other digestive diseases","Female","70 to 74",3638.5432103271
"Other digestive diseases","Female","75 to 79",3078.4875825806
"Other digestive diseases","Female","80 plus",2567.8366429443
"Other digestive diseases","Female","Under 5",284.56769082642
"Other digestive diseases","Male","10 to 14",1293.8956524849
"Other digestive diseases","Male","15 to 19",916.96328480911
"Other digestive diseases","Male","20 to 24",1158.8537062035
"Other digestive diseases","Male","25 to 29",1532.0832622299
"Other digestive diseases","Male","30 to 34",1801.0756135712
"Other digestive diseases","Male","35 to 39",1913.290153511
"Other digestive diseases","Male","40 to 44",2074.3812604218
"Other digestive diseases","Male","45 to 49",2269.0267346268
"Other digestive diseases","Male","5 to 9",1085.3374450111
"Other digestive diseases","Male","50 to 54",2367.3240542831
"Other digestive diseases","Male","55 to 59",2296.7790192642
"Other digestive diseases","Male","60 to 64",2195.5260468216
"Other digestive diseases","Male","65 to 69",1834.9974993324
"Other digestive diseases","Male","70 to 74",1745.3033750229
"Other digestive diseases","Male","75 to 79",1382.7455460014
"Other digestive diseases","Male","80 plus",1153.8931134071
"Other digestive diseases","Male","Under 5",327.35449359798
"Other infectious diseases","Female","10 to 14",47828.997857212
"Other infectious diseases","Female","15 to 19",6916.0968771366
"Other infectious diseases","Female","20 to 24",6718.6569634519
"Other infectious diseases","Female","25 to 29",6105.6208352575
"Other infectious diseases","Female","30 to 34",5431.865319422
"Other infectious diseases","Female","35 to 39",4876.4273844371
"Other infectious diseases","Female","40 to 44",4180.9314086579
"Other infectious diseases","Female","45 to 49",3551.1204871643
"Other infectious diseases","Female","5 to 9",54899.63368931
"Other infectious diseases","Female","50 to 54",2671.4989995211
"Other infectious diseases","Female","55 to 59",2168.8918915783
"Other infectious diseases","Female","60 to 64",2884.2744207284
"Other infectious diseases","Female","65 to 69",1563.8235779615
"Other infectious diseases","Female","70 to 74",927.01902543769
"Other infectious diseases","Female","75 to 79",453.54003908357
"Other infectious diseases","Female","80 plus",411.12690188341
"Other infectious diseases","Female","Under 5",46601.70362297
"Other infectious diseases","Male","10 to 14",58678.463729474
"Other infectious diseases","Male","15 to 19",14560.267756172
"Other infectious diseases","Male","20 to 24",9246.6046629822
"Other infectious diseases","Male","25 to 29",7910.9485204234
"Other infectious diseases","Male","30 to 34",7459.3707712313
"Other infectious diseases","Male","35 to 39",6854.3857823672
"Other infectious diseases","Male","40 to 44",6377.4658735398
"Other infectious diseases","Male","45 to 49",5782.7809195174
"Other infectious diseases","Male","5 to 9",69923.836469639
"Other infectious diseases","Male","50 to 54",5082.4703897803
"Other infectious diseases","Male","55 to 59",4351.7376738699
"Other infectious diseases","Male","60 to 64",2054.1876840349
"Other infectious diseases","Male","65 to 69",1178.0526684705
"Other infectious diseases","Male","70 to 74",824.44693711038
"Other infectious diseases","Male","75 to 79",516.61415206897
"Other infectious diseases","Male","80 plus",562.32066455649
"Other infectious diseases","Male","Under 5",53357.181106137
"Other maternal disorders","Female","10 to 14",4303.3405858154
"Other maternal disorders","Female","15 to 19",18646.658458984
"Other maternal disorders","Female","20 to 24",19590.774129883
"Other maternal disorders","Female","25 to 29",15846.702539551
"Other maternal disorders","Female","30 to 34",14036.658076416
"Other maternal disorders","Female","35 to 39",13965.688898926
"Other maternal disorders","Female","40 to 44",13606.647556152
"Other maternal disorders","Female","45 to 49",10543.180289551
"Other mental and substance use disorders","Female","20 to 24",124996.80468789
"Other mental and substance use disorders","Female","25 to 29",21421.307953136
"Other mental and substance use disorders","Female","30 to 34",84267.3456473
"Other mental and substance use disorders","Female","35 to 39",68266.663588666
"Other mental and substance use disorders","Female","40 to 44",43484.241314158
"Other mental and substance use disorders","Female","45 to 49",44666.56553393
"Other mental and substance use disorders","Female","50 to 54",51833.161737248
"Other mental and substance use disorders","Female","55 to 59",31651.489956915
"Other mental and substance use disorders","Female","60 to 64",21014.995430728
"Other mental and substance use disorders","Female","65 to 69",9476.1894144144
"Other mental and substance use disorders","Female","70 to 74",10882.05185784
"Other mental and substance use disorders","Female","75 to 79",6210.7345284169
"Other mental and substance use disorders","Female","80 plus",8248.1111488748
"Other mental and substance use disorders","Male","20 to 24",227240.18477755
"Other mental and substance use disorders","Male","25 to 29",165909.24926311
"Other mental and substance use disorders","Male","30 to 34",92466.721063679
"Other mental and substance use disorders","Male","35 to 39",111588.7823843
"Other mental and substance use disorders","Male","40 to 44",95182.965710042
"Other mental and substance use disorders","Male","45 to 49",94950.37112205
"Other mental and substance use disorders","Male","50 to 54",79904.245303007
"Other mental and substance use disorders","Male","55 to 59",61145.907692499
